Board_Edges3_ID,Source,Target,Board,NAICS
3145,075XS9-E,0082PG-E,"Gema Diagnostics, Inc.",621512
3143,062FXL-E,0082PG-E,"Gema Diagnostics, Inc.",621512
3144,094TK0-E,0082PG-E,"Gema Diagnostics, Inc.",621512
3125,0C2TL2-E,0C2MTF-E,"Magnetic Resonance Innovations, Inc.",621512
3122,0C2TKZ-E,0C2MTF-E,"Magnetic Resonance Innovations, Inc.",621512
3123,0C2TKP-E,0C2MTF-E,"Magnetic Resonance Innovations, Inc.",621512
3124,0C2TL5-E,0C2MTF-E,"Magnetic Resonance Innovations, Inc.",621512
2876,0D73MY-E,0BZ0BH-E,"OcuSciences, Inc.",621512
3171,006KLQ-E,00C4FS-E,"Ultrasound Medical Devices, Inc.",621512
3170,09L9NC-E,00C4FS-E,"Ultrasound Medical Devices, Inc.",621512
3172,06K0M9-E,00C4FS-E,"Ultrasound Medical Devices, Inc.",621512
3173,0BSZNT-E,00BCBQ-E,"Armune BioScience, Inc.",621511
3175,0898RD-E,00BCBQ-E,"Armune BioScience, Inc.",621511
3174,0BMHBZ-E,00BCBQ-E,"Armune BioScience, Inc.",621511
2872,0C1B6P-E,0CJDVP-E,"Oxus America, Inc.",621511
1802,0CZ154-E,0CZ13Q-E,"Michigan Rehabilitation Specialists, Inc.",621498
2434,061T72-E,05KWK2-E,Detroit Medical Center,621491
2431,074SBT-E,05KWK2-E,Detroit Medical Center,621491
2433,05FHVJ-E,05KWK2-E,Detroit Medical Center,621491
2430,05HRQC-E,05KWK2-E,Detroit Medical Center,621491
2435,0051ZP-E,05KWK2-E,Detroit Medical Center,621491
2432,0D7RP9-E,05KWK2-E,Detroit Medical Center,621491
2541,0628Y3-E,0CLYZ4-E,"Truven Health Analytics, Inc.",621399
2540,077CQV-E,0CLYZ4-E,"Truven Health Analytics, Inc.",621399
2539,05YWK0-E,0CLYZ4-E,"Truven Health Analytics, Inc.",621399
2538,07F1GF-E,0CLYZ4-E,"Truven Health Analytics, Inc.",621399
2542,0DZ3VG-E,0CLYZ4-E,"Truven Health Analytics, Inc.",621399
2768,006VMM-E,067JLF-E,American Laser Centers LLC,621111
2769,06V774-E,067JLF-E,American Laser Centers LLC,621111
1279,08BQNH-E,07R3SD-E,Baldwin Family Health Care,621111
1275,0BQ5ZF-E,07R3SD-E,Baldwin Family Health Care,621111
1273,08BQNW-E,07R3SD-E,Baldwin Family Health Care,621111
1271,08BQPQ-E,07R3SD-E,Baldwin Family Health Care,621111
1276,08BQNK-E,07R3SD-E,Baldwin Family Health Care,621111
1272,08BQPV-E,07R3SD-E,Baldwin Family Health Care,621111
1274,08BQP5-E,07R3SD-E,Baldwin Family Health Care,621111
1277,08BQPZ-E,07R3SD-E,Baldwin Family Health Care,621111
1278,08BQPK-E,07R3SD-E,Baldwin Family Health Care,621111
2764,006TC8-E,06W2TN-E,Lenawee Health Alliance,621111
2765,0051G8-E,06W2TN-E,Lenawee Health Alliance,621111
1732,067NZ3-E,06CRCH-E,Michigan Hospitalists PC,621111
1090,07B3Y0-E,07TNB0-E,"West Michigan Cancer Center, Inc.",621111
1091,067P1L-E,07TNB0-E,"West Michigan Cancer Center, Inc.",621111
1475,0BQ3PY-E,07Y9NB-E,Education & Training Connection,611710
1476,0BQ3QG-E,07Y9NB-E,Education & Training Connection,611710
1477,0BQ3Q7-E,07Y9NB-E,Education & Training Connection,611710
1478,0BQ3PN-E,07Y9NB-E,Education & Training Connection,611710
1369,0DMN2K-E,07VTP1-E,American Board of Emergency Medicine,611699
1283,08GYYV-E,0CXMXL-E,World Affairs Council of Western Michigan,611699
1115,088LTL-E,088GRH-E,Bizdom,611430
1114,05KPQ2-E,088GRH-E,Bizdom,611430
1113,07KQQJ-E,088GRH-E,Bizdom,611430
953,069J1G-E,064R98-E,"Human Synergistics, Inc.",611430
3140,061K69-E,06J1S9-E,Ross Education LLC,611410
3141,002WJD-E,06J1S9-E,Ross Education LLC,611410
3142,061K6V-E,06J1S9-E,Ross Education LLC,611410
860,05HSKP-E,06SCJ9-E,"Davenport Educational System, Inc.",611310
1340,0C1NYM-E,0CWGW8-E,Delta College Foundation,611210
1509,0C33QH-E,06J0JF-E,Academy of the Sacred Heart,611110
1510,0C33RF-E,06J0JF-E,Academy of the Sacred Heart,611110
1689,05FG0Q-E,06S4C3-E,Fusion Education Group,611110
1150,07K42V-E,067917-E,Interlochen Center for the Arts,611110
1149,081CK6-E,067917-E,Interlochen Center for the Arts,611110
787,0044L7-E,07QHZK-E,"Kipp, Inc.",611110
788,0CV0RV-E,07QHZK-E,"Kipp, Inc.",611110
3197,06JKHV-E,09QLVR-E,Rainbow Early Education Holding LLC,611110
3196,002V2H-E,09QLVR-E,Rainbow Early Education Holding LLC,611110
967,06CQ5F-E,07QPL8-E,University of Detroit Jesuit High School & Academy,611110
3102,077B01-E,00C9SJ-E,Algal Scientific Corp.,562998
3103,0DRR3J-E,00C9SJ-E,Algal Scientific Corp.,562998
3104,0DRR3G-E,00C9SJ-E,Algal Scientific Corp.,562998
3105,0DRR3L-E,00C9SJ-E,Algal Scientific Corp.,562998
1563,07NC96-E,07N96N-E,Greater Detroit Resource Recovery Authority,562998
1562,0CL2WW-E,07N96N-E,Greater Detroit Resource Recovery Authority,562998
1561,0CXY9V-E,07N96N-E,Greater Detroit Resource Recovery Authority,562998
1560,0CL2WK-E,07N96N-E,Greater Detroit Resource Recovery Authority,562998
1559,0CL2WD-E,07N96N-E,Greater Detroit Resource Recovery Authority,562998
1558,0CL2VY-E,07N96N-E,Greater Detroit Resource Recovery Authority,562998
739,0CYCFL-E,46639B10,"JPX Global, Inc.",562998
1310,0B31QP-E,07S55W-E,Kelley Dewatering & Construction Co.,562910
885,061T72-E,07RLWL-E,"MPS Group, Inc. (Michigan)",562211
886,06LN2W-E,07RLWL-E,"MPS Group, Inc. (Michigan)",562211
1083,076Q1H-E,075SGW-E,Huron Valley Steel Corporation,562111
2813,07CBPT-E,0CNVJ8-E,MSR Industrial Services LLC,561990
2812,06SZ5S-E,0CNVJ8-E,MSR Industrial Services LLC,561990
1086,0782XR-E,07W2J2-E,The Convention & Vistors Bureau,561990
1692,05FV08-E,07ZC3C-E,The Paslin Co.,561790
1334,0BZ2ML-E,080SVR-E,"24/7/365, Inc.",561720
791,0052C2-E,06HZTS-E,"Alliance Security Network, Inc.",561621
1327,0BQ6B6-E,07WVPP-E,"Central Alarm Signal, Inc.",561621
3205,05F42H-E,00CRGY-E,"Duo Security, Inc.",561621
3204,05TCQT-E,00CRGY-E,"Duo Security, Inc.",561621
2844,001Y2R-E,069XPS-E,"Ensure Technologies, Inc.",561621
1331,0BTSFW-E,0773HS-E,"iSekurity, Inc.",561621
1391,09MTYX-E,0712TX-E,"Safety Technology International, Inc.",561621
1392,09MTZ5-E,0712TX-E,"Safety Technology International, Inc.",561621
2957,0CB2T7-E,00DL2G-E,Auto-Lab LLC,561613
2956,004XR0-E,00DL2G-E,Auto-Lab LLC,561613
2958,0CB3YS-E,00DL2G-E,Auto-Lab LLC,561613
2959,0CB3YW-E,00DL2G-E,Auto-Lab LLC,561613
2960,0CB2SD-E,00DL2G-E,Auto-Lab LLC,561613
2961,0CB2RW-E,00DL2G-E,Auto-Lab LLC,561613
2861,07BR4B-E,09L0PQ-E,3D Biomatrix LLC,561499
3043,06R1LP-E,00CDGT-E,"Accio Energy, Inc.",561499
3047,078K6F-E,00CDGT-E,"Accio Energy, Inc.",561499
3046,006KLQ-E,00CDGT-E,"Accio Energy, Inc.",561499
3044,05DYH9-E,00CDGT-E,"Accio Energy, Inc.",561499
3045,0B0J7Y-E,00CDGT-E,"Accio Energy, Inc.",561499
2686,063HRC-E,06RW1B-E,Ann Arbor IT Zone,561499
2685,0694Z7-E,06RW1B-E,Ann Arbor IT Zone,561499
2684,06Q3WQ-E,06RW1B-E,Ann Arbor IT Zone,561499
970,06G1TD-E,083K8X-E,Detroit Hispanic Development Corp.,561499
2858,06VB1V-E,0C0W3X-E,"Estrakon, Inc.",561499
1707,05KKSJ-E,07CTLY-E,"MarketLab, Inc.",561499
3190,0BZ2P9-E,00DHQZ-E,Own Point of Sale Corp.,561499
3189,0C6H71-E,00DHQZ-E,Own Point of Sale Corp.,561499
3188,0C6G87-E,00DHQZ-E,Own Point of Sale Corp.,561499
2817,05FQCQ-E,064KH2-E,RGIS LLC,561499
2816,073QXN-E,064KH2-E,RGIS LLC,561499
1147,07PM89-E,07LRJV-E,River Star LLC,561499
1148,06CTHC-E,07LRJV-E,River Star LLC,561499
1299,09RNRV-E,07TG70-E,"Systems Technology International, Inc.",561499
1556,080G5N-E,05KR0B-E,The Automotive Industry Action Group,561499
1555,0CGZMK-E,05KR0B-E,The Automotive Industry Action Group,561499
1557,0CGZMG-E,05KR0B-E,The Automotive Industry Action Group,561499
1063,06FSB3-E,06TL2D-E,"Translume, Inc.",561499
1061,06W201-E,06TL2D-E,"Translume, Inc.",561499
1062,0CXFT0-E,06TL2D-E,"Translume, Inc.",561499
969,06G0GG-E,06G0FY-E,VHS Group LLC,561499
2762,006DXM-E,AACC-US,Asset Acceptance Capital Corp.,561440
2763,005DKX-E,AACC-US,Asset Acceptance Capital Corp.,561440
1532,0C7W2Q-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1523,0C7W1P-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1522,0C7W1M-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1525,0C7W20-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1526,076M6X-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1554,0C9C5Q-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1535,076M6J-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1531,0C7W2J-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1528,0C7W2B-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1530,0C7W2M-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1521,0C7W1J-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1527,0C7W25-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1520,0C7W1D-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1537,0C9C39-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1529,0C7W2G-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1533,0C7W0Q-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1534,0C7W30-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1544,0C9C5B-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1538,0C9C3C-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1543,0C9C58-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1542,0C9C54-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1541,0C9C52-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1547,0649WS-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1545,0C9C5G-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1548,0C9C5H-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1536,09T01T-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1549,0C9C5J-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1550,076M54-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1540,076M78-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1551,0C9C5K-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1552,0C9C5N-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1539,0C9C51-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1553,076M65-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1524,0C7W1W-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1546,06VLJY-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320
1772,07KX2X-E,05NLG2-E,"Holding Group, Inc.",561312
1670,004ZDB-E,0DBCRP-E,Syncreon Holdings Ltd.,561312
2252,095H0K-E,07LJCR-E,"Syncreon.US, Inc.",561312
2251,004ZDB-E,07LJCR-E,"Syncreon.US, Inc.",561312
2250,064FQL-E,07LJCR-E,"Syncreon.US, Inc.",561312
2249,0BPRKK-E,07LJCR-E,"Syncreon.US, Inc.",561312
2244,05FM4P-E,07LJCR-E,"Syncreon.US, Inc.",561312
2245,06NTN4-E,07LJCR-E,"Syncreon.US, Inc.",561312
2247,06HFNJ-E,07LJCR-E,"Syncreon.US, Inc.",561312
2248,05KPSX-E,07LJCR-E,"Syncreon.US, Inc.",561312
2246,05GD9G-E,07LJCR-E,"Syncreon.US, Inc.",561312
1361,0D4FGC-E,0B14WP-E,Abacus Service Corp.,561311
735,067096-E,48815220,"Kelly Services, Inc. Class A",561311
738,05DY4K-E,48815220,"Kelly Services, Inc. Class A",561311
730,05HRQC-E,48815220,"Kelly Services, Inc. Class A",561311
732,005H3N-E,48815220,"Kelly Services, Inc. Class A",561311
731,05JNDB-E,48815220,"Kelly Services, Inc. Class A",561311
737,0951QP-E,48815220,"Kelly Services, Inc. Class A",561311
736,05M8G2-E,48815220,"Kelly Services, Inc. Class A",561311
729,09NNN7-E,48815220,"Kelly Services, Inc. Class A",561311
733,009W86-E,48815220,"Kelly Services, Inc. Class A",561311
734,05KZ3N-E,48815220,"Kelly Services, Inc. Class A",561311
3203,06H7Z5-E,05KR9D-E,"The Bartech Group, Inc.",561311
3202,05FVY3-E,05KR9D-E,"The Bartech Group, Inc.",561311
1291,09NKL3-E,07RBKN-E,"Building Technology Associates, Inc.",561210
726,006PFH-E,20594410,Con-way Inc.,561110
728,005JGJ-E,20594410,Con-way Inc.,561110
719,06K2R7-E,20594410,Con-way Inc.,561110
727,005J91-E,20594410,Con-way Inc.,561110
725,05DZXK-E,20594410,Con-way Inc.,561110
722,0B2828-E,20594410,Con-way Inc.,561110
723,004WM4-E,20594410,Con-way Inc.,561110
724,05F0K2-E,20594410,Con-way Inc.,561110
721,05DXRN-E,20594410,Con-way Inc.,561110
720,05DZX9-E,20594410,Con-way Inc.,561110
2137,07MTVF-E,0093Q3-E,"Actavision Ventures, Inc.",551112
2138,07MTTW-E,0093Q3-E,"Actavision Ventures, Inc.",551112
2140,07MTV9-E,0093Q3-E,"Actavision Ventures, Inc.",551112
2136,07MTV3-E,0093Q3-E,"Actavision Ventures, Inc.",551112
2141,0046CD-E,0093Q3-E,"Actavision Ventures, Inc.",551112
2142,07MTV6-E,0093Q3-E,"Actavision Ventures, Inc.",551112
2143,07MTTT-E,0093Q3-E,"Actavision Ventures, Inc.",551112
2144,06529P-E,0093Q3-E,"Actavision Ventures, Inc.",551112
2145,07MTVR-E,0093Q3-E,"Actavision Ventures, Inc.",551112
2146,06WSZG-E,0093Q3-E,"Actavision Ventures, Inc.",551112
2139,07MTVK-E,0093Q3-E,"Actavision Ventures, Inc.",551112
2504,0663L9-E,06625N-E,Affinia Group Intermediate H,551112
2507,05DYW1-E,06625N-E,Affinia Group Intermediate H,551112
2503,05FJBM-E,06625N-E,Affinia Group Intermediate H,551112
2505,06FP0L-E,06625N-E,Affinia Group Intermediate H,551112
2506,06FP0S-E,06625N-E,Affinia Group Intermediate H,551112
2860,07BBDD-E,0C91WZ-E,ARCH Global Precision LLC,551112
2654,05JKQQ-E,0721Z6-E,Trelleborg Corp.,551112
2655,0BDC37-E,0721Z6-E,Trelleborg Corp.,551112
2656,05QFQ5-E,0721Z6-E,Trelleborg Corp.,551112
587,06C2MS-E,16373110,Chemical Financial Corporation,551111
593,06BRLZ-E,16373110,Chemical Financial Corporation,551111
592,06C2N9-E,16373110,Chemical Financial Corporation,551111
591,05X3BJ-E,16373110,Chemical Financial Corporation,551111
590,0DYXL7-E,16373110,Chemical Financial Corporation,551111
589,05DW26-E,16373110,Chemical Financial Corporation,551111
583,05G2FP-E,16373110,Chemical Financial Corporation,551111
588,0031CR-E,16373110,Chemical Financial Corporation,551111
585,00CJV9-E,16373110,Chemical Financial Corporation,551111
586,005DT8-E,16373110,Chemical Financial Corporation,551111
584,05KM5V-E,16373110,Chemical Financial Corporation,551111
582,006TPP-E,16373110,Chemical Financial Corporation,551111
650,0DYMZF-E,17038610,"ChoiceOne Financial Services, Inc.",551111
643,06LF1L-E,17038610,"ChoiceOne Financial Services, Inc.",551111
648,004QHN-E,17038610,"ChoiceOne Financial Services, Inc.",551111
651,008S7K-E,17038610,"ChoiceOne Financial Services, Inc.",551111
649,00683X-E,17038610,"ChoiceOne Financial Services, Inc.",551111
647,06LF1R-E,17038610,"ChoiceOne Financial Services, Inc.",551111
652,079DM8-E,17038610,"ChoiceOne Financial Services, Inc.",551111
653,0B0R1D-E,17038610,"ChoiceOne Financial Services, Inc.",551111
644,004QH3-E,17038610,"ChoiceOne Financial Services, Inc.",551111
646,0DYMYV-E,17038610,"ChoiceOne Financial Services, Inc.",551111
645,0047R0-E,17038610,"ChoiceOne Financial Services, Inc.",551111
982,06H357-E,0CCLZ5-E,"Citizens Bancshares, Inc. (Michigan)",551111
690,0CNQMB-E,12613T10,CNB Corporation,551111
682,006NP0-E,12613T10,CNB Corporation,551111
687,06G7KW-E,12613T10,CNB Corporation,551111
688,094N65-E,12613T10,CNB Corporation,551111
686,0058ZS-E,12613T10,CNB Corporation,551111
689,06G7KZ-E,12613T10,CNB Corporation,551111
691,061504-E,12613T10,CNB Corporation,551111
692,005BHZ-E,12613T10,CNB Corporation,551111
684,0059QN-E,12613T10,CNB Corporation,551111
685,0C1WPX-E,12613T10,CNB Corporation,551111
683,005279-E,12613T10,CNB Corporation,551111
681,061502-E,12613T10,CNB Corporation,551111
700,0DD7WH-E,20404610,Community Shores Bank Corporation,551111
701,006X1Q-E,20404610,Community Shores Bank Corporation,551111
702,006X1W-E,20404610,Community Shores Bank Corporation,551111
703,006X23-E,20404610,Community Shores Bank Corporation,551111
704,0BK651-E,20404610,Community Shores Bank Corporation,551111
1571,0CSY68-E,008LJ9-E,"Crestmark Bancorp, Inc.",551111
1573,0CSY5C-E,008LJ9-E,"Crestmark Bancorp, Inc.",551111
1572,0BK6X7-E,008LJ9-E,"Crestmark Bancorp, Inc.",551111
1570,0CSY5T-E,008LJ9-E,"Crestmark Bancorp, Inc.",551111
706,0DD7Q5-E,28027J10,"Edgewater Bancorp, Inc.",551111
709,0DD7SN-E,28027J10,"Edgewater Bancorp, Inc.",551111
710,0DNSDG-E,28027J10,"Edgewater Bancorp, Inc.",551111
708,0DD7RK-E,28027J10,"Edgewater Bancorp, Inc.",551111
705,075DY1-E,28027J10,"Edgewater Bancorp, Inc.",551111
707,0DD7R4-E,28027J10,"Edgewater Bancorp, Inc.",551111
654,07N2QW-E,31464510,"Fentura Financial, Inc.",551111
657,00DF5W-E,31464510,"Fentura Financial, Inc.",551111
661,0B60WM-E,31464510,"Fentura Financial, Inc.",551111
658,05JP3P-E,31464510,"Fentura Financial, Inc.",551111
655,0BVTGN-E,31464510,"Fentura Financial, Inc.",551111
662,065QJZ-E,31464510,"Fentura Financial, Inc.",551111
659,0DWZZV-E,31464510,"Fentura Financial, Inc.",551111
656,05JP3L-E,31464510,"Fentura Financial, Inc.",551111
660,00443D-E,31464510,"Fentura Financial, Inc.",551111
578,004CV6-E,33793070,"Flagstar Bancorp, Inc.",551111
581,061TFX-E,33793070,"Flagstar Bancorp, Inc.",551111
579,076N9J-E,33793070,"Flagstar Bancorp, Inc.",551111
574,00C1SN-E,33793070,"Flagstar Bancorp, Inc.",551111
577,05KHQ7-E,33793070,"Flagstar Bancorp, Inc.",551111
576,003WMZ-E,33793070,"Flagstar Bancorp, Inc.",551111
575,00CDQK-E,33793070,"Flagstar Bancorp, Inc.",551111
580,064S0W-E,33793070,"Flagstar Bancorp, Inc.",551111
672,0048HS-E,30252820,"FNBH Bancorp, Inc.",551111
671,05JNCY-E,30252820,"FNBH Bancorp, Inc.",551111
670,0DQJTT-E,30252820,"FNBH Bancorp, Inc.",551111
668,0BGHL1-E,30252820,"FNBH Bancorp, Inc.",551111
673,05JND7-E,30252820,"FNBH Bancorp, Inc.",551111
669,00BT6T-E,30252820,"FNBH Bancorp, Inc.",551111
713,0044HP-E,38644110,"Grand River Commerce, Inc.",551111
711,07752H-E,38644110,"Grand River Commerce, Inc.",551111
712,07DT6Z-E,38644110,"Grand River Commerce, Inc.",551111
714,00D7YN-E,38644110,"Grand River Commerce, Inc.",551111
718,07DT7M-E,38644110,"Grand River Commerce, Inc.",551111
717,07DT7G-E,38644110,"Grand River Commerce, Inc.",551111
716,0C8D79-E,38644110,"Grand River Commerce, Inc.",551111
715,07DT7D-E,38644110,"Grand River Commerce, Inc.",551111
694,079QNJ-E,40413110,HCB Financial Corp.,551111
698,06CTN8-E,40413110,HCB Financial Corp.,551111
699,079QNT-E,40413110,HCB Financial Corp.,551111
696,079QNP-E,40413110,HCB Financial Corp.,551111
693,0CXP9K-E,40413110,HCB Financial Corp.,551111
695,06P7K4-E,40413110,HCB Financial Corp.,551111
697,079QNR-E,40413110,HCB Financial Corp.,551111
595,001RF8-E,45383860,Independent Bank Corporation,551111
601,05GL1K-E,45383860,Independent Bank Corporation,551111
602,05GL1L-E,45383860,Independent Bank Corporation,551111
599,00494W-E,45383860,Independent Bank Corporation,551111
596,05GL1N-E,45383860,Independent Bank Corporation,551111
598,005W85-E,45383860,Independent Bank Corporation,551111
594,0CTG9C-E,45383860,Independent Bank Corporation,551111
597,05GL1Q-E,45383860,Independent Bank Corporation,551111
600,004WX2-E,45383860,Independent Bank Corporation,551111
608,05M658-E,46421410,Isabella Bank Corporation,551111
610,05M65D-E,46421410,Isabella Bank Corporation,551111
611,00CCF4-E,46421410,Isabella Bank Corporation,551111
612,094XXP-E,46421410,Isabella Bank Corporation,551111
613,00CCDS-E,46421410,Isabella Bank Corporation,551111
614,0064D6-E,46421410,Isabella Bank Corporation,551111
615,06PZXX-E,46421410,Isabella Bank Corporation,551111
616,0CN1P5-E,46421410,Isabella Bank Corporation,551111
609,0852WV-E,46421410,Isabella Bank Corporation,551111
2883,0CVML4-E,06LYHB-E,"Lotus Bancorp, Inc",551111
2881,0789H2-E,06LYHB-E,"Lotus Bancorp, Inc",551111
2880,0789JC-E,06LYHB-E,"Lotus Bancorp, Inc",551111
2879,0789FB-E,06LYHB-E,"Lotus Bancorp, Inc",551111
2892,0789GP-E,06LYHB-E,"Lotus Bancorp, Inc",551111
2895,081HH5-E,06LYHB-E,"Lotus Bancorp, Inc",551111
2882,0789H7-E,06LYHB-E,"Lotus Bancorp, Inc",551111
2896,0789K2-E,06LYHB-E,"Lotus Bancorp, Inc",551111
2884,0789HH-E,06LYHB-E,"Lotus Bancorp, Inc",551111
2894,0CVMB0-E,06LYHB-E,"Lotus Bancorp, Inc",551111
2886,0789JN-E,06LYHB-E,"Lotus Bancorp, Inc",551111
2887,0789JQ-E,06LYHB-E,"Lotus Bancorp, Inc",551111
2893,0789J8-E,06LYHB-E,"Lotus Bancorp, Inc",551111
2888,0CVMJR-E,06LYHB-E,"Lotus Bancorp, Inc",551111
2889,0789JW-E,06LYHB-E,"Lotus Bancorp, Inc",551111
2890,0789FM-E,06LYHB-E,"Lotus Bancorp, Inc",551111
2891,0056WT-E,06LYHB-E,"Lotus Bancorp, Inc",551111
2885,0789JG-E,06LYHB-E,"Lotus Bancorp, Inc",551111
625,067BGN-E,55422510,Macatawa Bank Corporation,551111
624,081QQX-E,55422510,Macatawa Bank Corporation,551111
623,05KQL8-E,55422510,Macatawa Bank Corporation,551111
622,07KQH0-E,55422510,Macatawa Bank Corporation,551111
618,0B2C6V-E,55422510,Macatawa Bank Corporation,551111
626,08BFRT-E,55422510,Macatawa Bank Corporation,551111
621,0B53HQ-E,55422510,Macatawa Bank Corporation,551111
620,007LXV-E,55422510,Macatawa Bank Corporation,551111
619,0B2C7V-E,55422510,Macatawa Bank Corporation,551111
617,07GGZ0-E,55422510,Macatawa Bank Corporation,551111
636,06NH32-E,55457110,Mackinac Financial Corporation,551111
635,05J7WW-E,55457110,Mackinac Financial Corporation,551111
637,004717-E,55457110,Mackinac Financial Corporation,551111
638,009WRL-E,55457110,Mackinac Financial Corporation,551111
639,006Q61-E,55457110,Mackinac Financial Corporation,551111
640,006Q63-E,55457110,Mackinac Financial Corporation,551111
641,06HWLD-E,55457110,Mackinac Financial Corporation,551111
642,05KLTM-E,55457110,Mackinac Financial Corporation,551111
