Board_Edges3_ID,Person_Id,Business_Id,Board,NAICS,NAICS3
2338,06B8LN-E,05N3DL-E,"Alticor, Inc.",325612,325
2339,002VLF-E,05N3DL-E,"Alticor, Inc.",325612,325
2340,005T78-E,05N3DL-E,"Alticor, Inc.",325612,325
2342,05GQ22-E,05N3DL-E,"Alticor, Inc.",325612,325
2344,069HZH-E,05N3DL-E,"Alticor, Inc.",325612,325
3162,0717YV-E,0097XY-E,Vestaron Corp.,325998,325
3161,06QGDP-E,0097XY-E,Vestaron Corp.,325998,325
3163,06HV84-E,0097XY-E,Vestaron Corp.,325998,325
2864,07MYQF-E,07RK7M-E,"Custom Profile, Inc.",326199,326
1786,09WB87-E,083N5C-E,"Delfingen US, Inc.",326199,326
801,0081ZM-E,0D630K-E,"Medbio, Inc.",326199,326
2795,09X4KH-E,0089GT-E,"Avon Automotive Holdings, Inc.",326220,326
2794,05WV23-E,0089GT-E,"Avon Automotive Holdings, Inc.",326220,326
896,06440S-E,00125W-E,Guardian Industries,327211,327
897,073XV3-E,00125W-E,Guardian Industries,327211,327
898,061R3Q-E,00125W-E,Guardian Industries,327211,327
899,07KQDM-E,00125W-E,Guardian Industries,327211,327
1287,09HKLP-E,0643BQ-E,Fabri-Kal Corporation,327213,327
1677,007D4R-E,003GB0-E,"Plastipak Packaging, Inc.",327213,327
2955,0BXKG7-E,003KRB-E,"Nanocerox, Inc.",327999,327
2949,0BXKGK-E,003KRB-E,"Nanocerox, Inc.",327999,327
2954,002P3W-E,003KRB-E,"Nanocerox, Inc.",327999,327
2953,0C2JJJ-E,003KRB-E,"Nanocerox, Inc.",327999,327
2952,006KLQ-E,003KRB-E,"Nanocerox, Inc.",327999,327
2950,079Z7L-E,003KRB-E,"Nanocerox, Inc.",327999,327
2951,07CD06-E,003KRB-E,"Nanocerox, Inc.",327999,327
1494,0BSHMG-E,060SFP-E,"East Jordan Iron Works, Inc.",331111,331
1497,0BSHKJ-E,060SFP-E,"East Jordan Iron Works, Inc.",331111,331
1496,0BSHK2-E,060SFP-E,"East Jordan Iron Works, Inc.",331111,331
1495,0670Y6-E,060SFP-E,"East Jordan Iron Works, Inc.",331111,331
1728,066540-E,05SX2G-E,"Powerlasers, Inc.",331111,331
1762,071YKH-E,0CMXFT-E,Severstal Dearborn LLC,331111,331
1016,06LN2W-E,061T6V-E,Soave Enterprises L.L.C.,331111,331
1014,06LN2Y-E,061T6V-E,Soave Enterprises L.L.C.,331111,331
1015,061T72-E,061T6V-E,Soave Enterprises L.L.C.,331111,331
1017,061T75-E,061T6V-E,Soave Enterprises L.L.C.,331111,331
2672,061DJY-E,006JN9-E,Tarpon Inds Inc Com,331210,331
2674,05FTNH-E,006JN9-E,Tarpon Inds Inc Com,331210,331
2673,06RM9N-E,006JN9-E,Tarpon Inds Inc Com,331210,331
2862,07CTBS-E,07BQF0-E,Heartland Steel Products LLC,331221,331
1058,06TKS5-E,0644XL-E,MNP Corporation,331221,331
1057,0DTWVY-E,0644XL-E,MNP Corporation,331221,331
1056,06THR1-E,0644XL-E,MNP Corporation,331221,331
1059,061WX1-E,0644XL-E,MNP Corporation,331221,331
1671,00507Z-E,063NXP-E,The Brown Corp. of America LLC,331221,331
928,066WMC-E,05X9VT-E,Alro Steel Corporation,331315,331
929,0D68DT-E,05X9VT-E,Alro Steel Corporation,331315,331
780,002Y18-E,06CY41-E,Kux Manufacturing Co.,331315,331
1298,09RBTK-E,07ST18-E,"Profile Manufacturing, Inc.",331316,331
1687,05F3YJ-E,001B2N-E,Chase Industries Inc.,331421,331
1307,0B264Y-E,07V2ZF-E,"Northfield Manufacturing, Inc.",331513,331
3154,0648TD-E,0089ZV-E,Die Cast Holdings Inc,331521,331
3152,06BPMQ-E,0089ZV-E,Die Cast Holdings Inc,331521,331
3153,06KHR8-E,0089ZV-E,Die Cast Holdings Inc,331521,331
1311,0B3HJV-E,06TLT6-E,Harvey Industries LLC,331521,331
965,05HVML-E,06CM6X-E,"ICG Castings, Inc.",331521,331
966,05H5RR-E,06CM6X-E,"ICG Castings, Inc.",331521,331
964,06CG4K-E,06CM6X-E,"ICG Castings, Inc.",331521,331
2634,05FM4G-E,001W1R-E,Hayes Lemmerz International Inc. Cl A,331524,331
2635,0789BK-E,001W1R-E,Hayes Lemmerz International Inc. Cl A,331524,331
2633,005R1N-E,001W1R-E,Hayes Lemmerz International Inc. Cl A,331524,331
1743,06H5X7-E,05MGF1-E,DeZURIK,332212,332
1764,076S2J-E,063XNJ-E,"AJAX Metal Processing, Inc.",332311,332
1316,0B7365-E,07QTXT-E,"Fab Masters Co., Inc.",332312,332
852,05GVGK-E,000PKB-E,"Maxco, Inc.",332312,332
1395,0CJVVJ-E,07QDPD-E,"Moran Iron Works, Inc.",332312,332
1398,09MXW0-E,07QDPD-E,"Moran Iron Works, Inc.",332312,332
1397,0CJVY3-E,07QDPD-E,"Moran Iron Works, Inc.",332312,332
1396,0CJVVK-E,07QDPD-E,"Moran Iron Works, Inc.",332312,332
1393,09MXWB-E,07QDPD-E,"Moran Iron Works, Inc.",332312,332
1394,0CJVXK-E,07QDPD-E,"Moran Iron Works, Inc.",332312,332
1399,09N47N-E,07QDPD-E,"Moran Iron Works, Inc.",332312,332
1400,0CJVY8-E,07QDPD-E,"Moran Iron Works, Inc.",332312,332
1401,09MXWS-E,07QDPD-E,"Moran Iron Works, Inc.",332312,332
858,05H87F-E,079SN3-E,Shape Corp.,332312,332
2990,006SBM-E,064KDL-E,"Unique Fabricating, Inc.",332312,332
2989,05H87F-E,064KDL-E,"Unique Fabricating, Inc.",332312,332
2986,06MZLT-E,064KDL-E,"Unique Fabricating, Inc.",332312,332
2988,06KLDX-E,064KDL-E,"Unique Fabricating, Inc.",332312,332
2987,09M44Q-E,064KDL-E,"Unique Fabricating, Inc.",332312,332
2991,072XVC-E,064KDL-E,"Unique Fabricating, Inc.",332312,332
1355,0CT18C-E,07VJTP-E,"Litex, Inc.",332321,332
1690,05FHVQ-E,0688BG-E,TWB Co. LLC,332322,332
986,06HSD3-E,064C1Y-E,"Ovonyx, Inc.",332510,332
1000,06JTPF-E,06VL27-E,Automatic Spring Products Corp.,332611,332
877,05SBKP-E,07XF54-E,"National Industrial Supply Co., Inc.",332611,332
1108,07HJ22-E,064X89-E,Peterson American Corp.,332611,332
1623,0CH0NW-E,05SHTZ-E,JSJ Corporation,332612,332
1630,065PX6-E,05SHTZ-E,JSJ Corporation,332612,332
1628,06H1ZG-E,05SHTZ-E,JSJ Corporation,332612,332
1626,008WJM-E,05SHTZ-E,JSJ Corporation,332612,332
1624,0BGBKM-E,05SHTZ-E,JSJ Corporation,332612,332
1629,083TFF-E,05SHTZ-E,JSJ Corporation,332612,332
1622,06VPN8-E,05SHTZ-E,JSJ Corporation,332612,332
1621,06VPN3-E,05SHTZ-E,JSJ Corporation,332612,332
1620,0DH9LS-E,05SHTZ-E,JSJ Corporation,332612,332
1625,05GND3-E,05SHTZ-E,JSJ Corporation,332612,332
1627,06VPPK-E,05SHTZ-E,JSJ Corporation,332612,332
1515,0C42B2-E,07Z57S-E,"DAS Technologies, Inc.",332710,332
1516,0C429P-E,07Z57S-E,"DAS Technologies, Inc.",332710,332
1305,0B1JX4-E,0B18R8-E,"Fairlane Tool Co., Inc.",332710,332
1341,0C2CSQ-E,07Y63V-E,"Jamison Industries, Inc.",332721,332
867,05K6DF-E,06VXBX-E,Rima Manufacturing Co.,332721,332
868,0059VW-E,06VXBX-E,Rima Manufacturing Co.,332721,332
1084,076S2J-E,07P293-E,"Beachlawn, Inc.",332722,332
325,05GXS8-E,31381910,Federal Screw Works,332722,332
328,05GXSB-E,31381910,Federal Screw Works,332722,332
324,05GXS7-E,31381910,Federal Screw Works,332722,332
326,076BX7-E,31381910,Federal Screw Works,332722,332
327,05GXSC-E,31381910,Federal Screw Works,332722,332
321,006LY2-E,31381910,Federal Screw Works,332722,332
323,05GXS6-E,31381910,Federal Screw Works,332722,332
322,05GXS5-E,31381910,Federal Screw Works,332722,332
2840,0CR7RP-E,07X4BQ-E,"ALD Thermal Treatment, Inc.",332811,332
2841,0CR7RN-E,07X4BQ-E,"ALD Thermal Treatment, Inc.",332811,332
1332,0BVG5H-E,07Z73F-E,"Knape Industries, Inc.",332812,332
1656,05FHVQ-E,071WCB-E,Spartan Steel Coating LLC,332812,332
2621,004LZH-E,07WK9K-E,"Fluid Routing Solutions, Inc.",332912,332
2622,0CLD3R-E,07WK9K-E,"Fluid Routing Solutions, Inc.",332912,332
2623,0620QW-E,07WK9K-E,"Fluid Routing Solutions, Inc.",332912,332
2570,0DDMMK-E,000NGS-E,Kaydon Corporation,332991,332
2569,0DDMLD-E,000NGS-E,Kaydon Corporation,332991,332
2568,0DDMQD-E,000NGS-E,Kaydon Corporation,332991,332
2567,00850S-E,000NGS-E,Kaydon Corporation,332991,332
314,07XBM7-E,4268220,Arotech Corporation,332994,332
311,05F6CF-E,4268220,Arotech Corporation,332994,332
313,002K42-E,4268220,Arotech Corporation,332994,332
315,009PTP-E,4268220,Arotech Corporation,332994,332
312,0046XF-E,4268220,Arotech Corporation,332994,332
1512,0C3FL6-E,07WT86-E,"Center Mass, Inc.",332994,332
1511,0C3FLK-E,07WT86-E,"Center Mass, Inc.",332994,332
337,004MG0-E,77437410,"Rockwell Medical, Inc.",332994,332
338,004MGG-E,77437410,"Rockwell Medical, Inc.",332994,332
336,0DMFKT-E,77437410,"Rockwell Medical, Inc.",332994,332
3211,07BQXX-E,07B77Z-E,NSW Automotive LLC,332999,332
3210,06C9BR-E,07B77Z-E,NSW Automotive LLC,332999,332
2846,00F01T-E,080HS6-E,Wolverine Advanced Materials,332999,332
1019,06MMCC-E,008H48-E,Self-Guided Systems LLC,333112,333
1739,06D5J4-E,079V14-E,Carlton Creek Ironworks LLC,333120,333
962,06C6V8-E,0B42T5-E,"Falcon Road Maintenance Equipment, Inc.",333120,333
1714,061QHW-E,062VJ9-E,The Johnson Corp.,333291,333
1364,0D8YRH-E,07Y638-E,"Phillips Service Industries, Inc.",333295,333
954,069QV9-E,06482M-E,Besser Co.,333298,333
1318,0B7NF3-E,07XRYC-E,"General Machine Service, Inc.",333298,333
2866,07NVML-E,0CX43P-E,OPS Solutions LLC,333298,333
2834,0C49V4-E,07ZBGM-E,Sitronic Corp.,333319,333
2835,0C49V9-E,07ZBGM-E,Sitronic Corp.,333319,333
1117,07M3LR-E,00CV64-E,"Prism Analytical Technologies, Inc.",333411,333
892,0628Y8-E,0656J7-E,Behler-Young Company,333415,333
1793,0BQ437-E,000NY5-E,Kysor Industrial Corporation,333415,333
282,0648R0-E,87889530,Tecumseh Products Company,333415,333
280,05DYVV-E,87889530,Tecumseh Products Company,333415,333
281,068Z50-E,87889530,Tecumseh Products Company,333415,333
277,0730CX-E,87889530,Tecumseh Products Company,333415,333
279,05F60D-E,87889530,Tecumseh Products Company,333415,333
278,0069VN-E,87889530,Tecumseh Products Company,333415,333
1347,0C3JVJ-E,008NVR-E,Great Lakes Laser Services LP,333512,333
830,05FNX2-E,06DYX9-E,Star Cutter Co.,333512,333
234,06GZB3-E,59116R10,"Metaldyne Performance Group, Inc.",333513,333
235,073LQ1-E,59116R10,"Metaldyne Performance Group, Inc.",333513,333
236,05GX5B-E,59116R10,"Metaldyne Performance Group, Inc.",333513,333
237,0BRPC8-E,59116R10,"Metaldyne Performance Group, Inc.",333513,333
238,005CTD-E,59116R10,"Metaldyne Performance Group, Inc.",333513,333
240,06MLFL-E,59116R10,"Metaldyne Performance Group, Inc.",333513,333
239,004RR9-E,59116R10,"Metaldyne Performance Group, Inc.",333513,333
2757,05FCFY-E,05SQB6-E,"Automotion, Inc.",333518,333
2756,004QKB-E,05SQB6-E,"Automotion, Inc.",333518,333
211,001XRG-E,92927K10,WABCO Holdings Inc.,333613,333
217,05DYVX-E,92927K10,WABCO Holdings Inc.,333613,333
216,002CZ6-E,92927K10,WABCO Holdings Inc.,333613,333
210,05G5JN-E,92927K10,WABCO Holdings Inc.,333613,333
213,05G3MJ-E,92927K10,WABCO Holdings Inc.,333613,333
212,004TVY-E,92927K10,WABCO Holdings Inc.,333613,333
215,00483W-E,92927K10,WABCO Holdings Inc.,333613,333
214,05L1YW-E,92927K10,WABCO Holdings Inc.,333613,333
3158,06K59G-E,078BTS-E,EcoMotors International,333618,333
3159,09SZWC-E,078BTS-E,EcoMotors International,333618,333
3160,0628MX-E,078BTS-E,EcoMotors International,333618,333
3222,0C3SL3-E,00C3JV-E,"ElectroJet, Inc.",333618,333
3223,0C3QBK-E,00C3JV-E,"ElectroJet, Inc.",333618,333
820,05F2R4-E,06T4MD-E,"Engineered Machined Products, Inc.",333911,333
1685,05DY4K-E,05RZXK-E,Union Pump Co.,333911,333
1324,0BH96P-E,07XV2G-E,"Colombo Sales & Engineering, Inc.",333922,333
1771,07KBD2-E,080HR6-E,Daifuku Webb Holding Co.,333922,333
2972,06N4LJ-E,063VTG-E,Dearborn Mid-West Conveyor Co.,333922,333
2968,05FBZF-E,063VTG-E,Dearborn Mid-West Conveyor Co.,333922,333
2973,06XJFB-E,063VTG-E,Dearborn Mid-West Conveyor Co.,333922,333
2971,07KMCC-E,063VTG-E,Dearborn Mid-West Conveyor Co.,333922,333
2970,06610N-E,063VTG-E,Dearborn Mid-West Conveyor Co.,333922,333
2969,06N4LB-E,063VTG-E,Dearborn Mid-West Conveyor Co.,333922,333
1711,05Z0RQ-E,064Y75-E,Dematic Corp.,333922,333
1725,065NCS-E,064LV9-E,Jervis B. Webb Co.,333922,333
1359,0CXKS0-E,0C6F3G-E,"Laramie, Inc.",333923,333
295,004VFR-E,77504310,Rofin-Sinar Technologies Inc.,333992,333
296,05FCXG-E,77504310,Rofin-Sinar Technologies Inc.,333992,333
291,05HD6V-E,77504310,Rofin-Sinar Technologies Inc.,333992,333
292,05GSLV-E,77504310,Rofin-Sinar Technologies Inc.,333992,333
293,004850-E,77504310,Rofin-Sinar Technologies Inc.,333992,333
294,0023DX-E,77504310,Rofin-Sinar Technologies Inc.,333992,333
2851,0648J7-E,0C34MK-E,"SpaceForm Welding Solutions, Inc.",333992,333
255,05DYHH-E,89621520,TriMas Corporation,333993,333
252,002709-E,89621520,TriMas Corporation,333993,333
254,0D05BD-E,89621520,TriMas Corporation,333993,333
256,069ZB6-E,89621520,TriMas Corporation,333993,333
257,061Y8K-E,89621520,TriMas Corporation,333993,333
258,0077LR-E,89621520,TriMas Corporation,333993,333
253,006PWY-E,89621520,TriMas Corporation,333993,333
3016,09L9P7-E,008M7F-E,"Pixel Velocity, Inc.",334112,334
3017,06TCBL-E,008M7F-E,"Pixel Velocity, Inc.",334112,334
3018,06K0MN-E,008M7F-E,"Pixel Velocity, Inc.",334112,334
3019,006KLQ-E,008M7F-E,"Pixel Velocity, Inc.",334112,334
3021,06K0M5-E,008M7F-E,"Pixel Velocity, Inc.",334112,334
3020,06K0M9-E,008M7F-E,"Pixel Velocity, Inc.",334112,334
354,0DKXYW-E,09173J10,Bitcoin Shop Inc,334119,334
1781,09MGJ5-E,0CP119-E,"Summit Digital, Inc.",334220,334
3179,0C1B6P-E,0C2M6Y-E,"Monarch Antenna, Inc.",334290,334
3180,0648J7-E,0C2M6Y-E,"Monarch Antenna, Inc.",334290,334
3181,0C2VMB-E,0C2M6Y-E,"Monarch Antenna, Inc.",334290,334
772,001NSX-E,06Q3Z9-E,Saturn Electronics Corp.,334412,334
773,06KHZM-E,06Q3Z9-E,Saturn Electronics Corp.,334412,334
826,05FJMH-E,05M6BP-E,Trilogy,334412,334
1064,06YB54-E,009X0G-E,"Arise Technologies, Inc.",334413,334
1755,06TZNR-E,05MJ13-E,Dow Corning Electronics,334413,334
1797,0C26PW-E,089BPF-E,Hemlock Semiconductor Corp.,334413,334
1467,0C862R-E,0BJVJV-E,Sunlogics PLC,334413,334
1468,0BX4T7-E,0BJVJV-E,Sunlogics PLC,334413,334
1465,0BFX9M-E,0BJVJV-E,Sunlogics PLC,334413,334
1469,06N383-E,0BJVJV-E,Sunlogics PLC,334413,334
1464,0BFX8M-E,0BJVJV-E,Sunlogics PLC,334413,334
1466,0CMXZ8-E,0BJVJV-E,Sunlogics PLC,334413,334
2101,063Z5X-E,00BMNB-E,"Aeroflex/Inmet, Inc.",334415,334
2092,05DVM8-E,00BMNB-E,"Aeroflex/Inmet, Inc.",334415,334
2093,06NL13-E,00BMNB-E,"Aeroflex/Inmet, Inc.",334415,334
2094,05FHW6-E,00BMNB-E,"Aeroflex/Inmet, Inc.",334415,334
2095,007KLF-E,00BMNB-E,"Aeroflex/Inmet, Inc.",334415,334
2096,07H5F5-E,00BMNB-E,"Aeroflex/Inmet, Inc.",334415,334
2099,05G8XZ-E,00BMNB-E,"Aeroflex/Inmet, Inc.",334415,334
2102,06ZGPY-E,00BMNB-E,"Aeroflex/Inmet, Inc.",334415,334
2098,0628Y3-E,00BMNB-E,"Aeroflex/Inmet, Inc.",334415,334
2097,06K3MJ-E,00BMNB-E,"Aeroflex/Inmet, Inc.",334415,334
2100,004HW5-E,00BMNB-E,"Aeroflex/Inmet, Inc.",334415,334
2801,0628Y3-E,00BMN6-E,"Aeroflex Microelectronic Solutions, Inc.",334419,334
2800,05YWK0-E,00BMN6-E,"Aeroflex Microelectronic Solutions, Inc.",334419,334
3112,06TDTM-E,00BHVC-E,"Danotek Motion Technologies, Inc.",334419,334
3111,07GXGZ-E,00BHVC-E,"Danotek Motion Technologies, Inc.",334419,334
3110,07HKLG-E,00BHVC-E,"Danotek Motion Technologies, Inc.",334419,334
3113,062694-E,00BHVC-E,"Danotek Motion Technologies, Inc.",334419,334
1726,065TXK-E,0643VV-E,FANUC Robotics America Corp.,334419,334
1002,06KT7H-E,008NYL-E,"Integrated Sensing Systems, Inc.",334419,334
1001,06KKRM-E,008NYL-E,"Integrated Sensing Systems, Inc.",334419,334
1010,008PT6-E,07PFG6-E,Lotus International Co.,334419,334
1009,06KP29-E,07PFG6-E,Lotus International Co.,334419,334
1007,06KP22-E,07PFG6-E,Lotus International Co.,334419,334
1008,06KP28-E,07PFG6-E,Lotus International Co.,334419,334
2787,001NSX-E,002WML-E,"Saturn Electronics & Engineering, Inc.",334419,334
2786,05H3VJ-E,002WML-E,"Saturn Electronics & Engineering, Inc.",334419,334
878,05SDML-E,07NFTB-E,US Energia LLC,334419,334
1709,05X4KD-E,068VPQ-E,Wintek Electro Optics Corp.,334419,334
2705,079MD6-E,006WC6-E,"Accuri Cytometers, Inc.",334510,334
2706,079MDF-E,006WC6-E,"Accuri Cytometers, Inc.",334510,334
2707,06J7J5-E,006WC6-E,"Accuri Cytometers, Inc.",334510,334
1782,09Q2DN-E,009QQV-E,"Arbor Photonics, Inc.",334510,334
1336,0BZGVR-E,07Y5RP-E,"Gunnell, Inc.",334510,334
3146,065GK4-E,009J9T-E,"Phrixus Pharmaceuticals, Inc.",334510,334
3148,079B5M-E,009J9T-E,"Phrixus Pharmaceuticals, Inc.",334510,334
3147,0799BY-E,009J9T-E,"Phrixus Pharmaceuticals, Inc.",334510,334
2220,009BLJ-E,0018LC-E,Somanetics Corp,334510,334
2221,09YB7H-E,0018LC-E,Somanetics Corp,334510,334
2222,064PS8-E,0018LC-E,Somanetics Corp,334510,334
2223,009BMK-E,0018LC-E,Somanetics Corp,334510,334
2225,075PCP-E,0018LC-E,Somanetics Corp,334510,334
2219,08986L-E,0018LC-E,Somanetics Corp,334510,334
2217,002PVV-E,0018LC-E,Somanetics Corp,334510,334
2218,0058X2-E,0018LC-E,Somanetics Corp,334510,334
2224,07SVHZ-E,0018LC-E,Somanetics Corp,334510,334
3166,05X0RK-E,006PRV-E,"Coherix, Inc.",334513,334
3164,079NCG-E,006PRV-E,"Coherix, Inc.",334513,334
3165,079NCJ-E,006PRV-E,"Coherix, Inc.",334513,334
335,05Q1DC-E,71361F10,"Perceptron, Inc.",334513,334
330,05Q1D6-E,71361F10,"Perceptron, Inc.",334513,334
333,0635PR-E,71361F10,"Perceptron, Inc.",334513,334
331,05Q1D7-E,71361F10,"Perceptron, Inc.",334513,334
332,05Q1D8-E,71361F10,"Perceptron, Inc.",334513,334
334,05Q1D9-E,71361F10,"Perceptron, Inc.",334513,334
329,0CGFMK-E,71361F10,"Perceptron, Inc.",334513,334
1796,0C1G9X-E,064WWV-E,"Sensor Developments, Inc.",334513,334
789,0049S2-E,00C7S4-E,"Everist Genomics, Inc.",334514,334
795,005CTD-E,073YW8-E,"Silversmith, Inc.",334514,334
353,094MR3-E,9777020,"Bonal International, Inc.",334515,334
349,0DM618-E,9777020,"Bonal International, Inc.",334515,334
352,0DG2Z4-E,9777020,"Bonal International, Inc.",334515,334
350,094MRJ-E,9777020,"Bonal International, Inc.",334515,334
351,0DM60Q-E,9777020,"Bonal International, Inc.",334515,334
1718,062FSV-E,065D1S-E,"Sensicore, Inc.",334515,334
3201,079509-E,007NNK-E,"Solidica, Inc.",334515,334
3200,05DW11-E,007NNK-E,"Solidica, Inc.",334515,334
2823,05FHM4-E,064Z80-E,"Assay Designs, Inc.",334516,334
2822,07BQCH-E,064Z80-E,"Assay Designs, Inc.",334516,334
1342,0C2DVW-E,07W91Z-E,RS Technologies Ltd.,334519,334
340,005LR8-E,8E+109,"Advanced Photonix, Inc.",334519,334
343,007BFK-E,8E+109,"Advanced Photonix, Inc.",334519,334
341,0060TF-E,8E+109,"Advanced Photonix, Inc.",334519,334
339,065YT0-E,8E+109,"Advanced Photonix, Inc.",334519,334
342,0649ZS-E,8E+109,"Advanced Photonix, Inc.",334519,334
2849,05KCV7-E,0CXZVQ-E,"AgriSight, Inc.",334611,334
1674,005QQR-E,0644XX-E,ANXeBusiness Corp.,334611,334
3129,067XB0-E,0CRH4M-E,"ArborMetrix, Inc.",334611,334
3128,0609X1-E,0CRH4M-E,"ArborMetrix, Inc.",334611,334
3127,0CRJC5-E,0CRH4M-E,"ArborMetrix, Inc.",334611,334
3126,0CRMCB-E,0CRH4M-E,"ArborMetrix, Inc.",334611,334
1041,06PLD5-E,06HZQ8-E,"ChriMar Systems, Inc.",334611,334
1780,09536D-E,06J3T7-E,"Danlaw, Inc.",334611,334
3224,0CJGPV-E,00DNLJ-E,"ePaySelect, Inc.",334611,334
3225,0CJGQ8-E,00DNLJ-E,"ePaySelect, Inc.",334611,334
1721,063J2Q-E,06JSC4-E,"ESI North America, Inc.",334611,334
2863,07KX24-E,00C1DB-E,"gloStream, Inc.",334611,334
1068,06ZWSZ-E,06ZWQL-E,"H2H Solutions, Inc.",334611,334
1069,06ZWS5-E,06ZWQL-E,"H2H Solutions, Inc.",334611,334
1067,06ZWTR-E,06ZWQL-E,"H2H Solutions, Inc.",334611,334
3069,07J0Q3-E,00DFHG-E,iRule LLC,334611,334
3072,0D84C5-E,00DFHG-E,iRule LLC,334611,334
3068,0D84C8-E,00DFHG-E,iRule LLC,334611,334
3070,065JQ4-E,00DFHG-E,iRule LLC,334611,334
3071,065X9V-E,00DFHG-E,iRule LLC,334611,334
2852,0659CD-E,0CZ051-E,"JobApp Network, Inc.",334611,334
1760,0701F7-E,007JMF-E,Kinderstreet Corp.,334611,334
3149,065X9V-E,0CTNY6-E,Level Eleven LLC,334611,334
3150,06H6MG-E,0CTNY6-E,Level Eleven LLC,334611,334
3151,0633F0-E,0CTNY6-E,Level Eleven LLC,334611,334
1703,05HDN4-E,000PDY-E,Manatron Inc Com,334611,334
1228,087KVT-E,0644JJ-E,Miracle Software Systems Inc.,334611,334
2498,05F5L0-E,06HLLZ-E,"Plex Systems, Inc.",334611,334
2502,060FTC-E,06HLLZ-E,"Plex Systems, Inc.",334611,334
2501,05G115-E,06HLLZ-E,"Plex Systems, Inc.",334611,334
2499,0011N0-E,06HLLZ-E,"Plex Systems, Inc.",334611,334
2500,06VF3P-E,06HLLZ-E,"Plex Systems, Inc.",334611,334
1655,074T1Q-E,065MVP-E,RouteOne LLC,334611,334
1653,06D0XH-E,065MVP-E,RouteOne LLC,334611,334
1654,06GT3Q-E,065MVP-E,RouteOne LLC,334611,334
2867,09L1K2-E,09KZ9N-E,SalezTrack LLC,334611,334
1290,09NCX9-E,0654R5-E,"The TM Group, Inc.",334611,334
3209,05ZLL8-E,06SNYN-E,"Unitask, Inc.",334611,334
3208,06C8DV-E,06SNYN-E,"Unitask, Inc.",334611,334
2833,0BNNR0-E,0BGFC1-E,"Venture Industries, Inc.",334611,334
2832,0BNNRR-E,0BGFC1-E,"Venture Industries, Inc.",334611,334
1631,0DM61P-E,06438T-E,"Electro-Matic Products, Inc.",335122,335
1632,0DM5ZM-E,06438T-E,"Electro-Matic Products, Inc.",335122,335
1779,08XTM4-E,07QV0Z-E,Fan-Tastic Vent Corp.,335211,335
777,002TWY-E,001X4S-E,Bissell Inc.,335212,335
778,005CTD-E,001X4S-E,Bissell Inc.,335212,335
779,06YFYP-E,001X4S-E,Bissell Inc.,335212,335
98,05HSNN-E,96332010,Whirlpool Corporation,335224,335
97,05G3K2-E,96332010,Whirlpool Corporation,335224,335
95,05X2BK-E,96332010,Whirlpool Corporation,335224,335
89,007X4X-E,96332010,Whirlpool Corporation,335224,335
90,05DVQG-E,96332010,Whirlpool Corporation,335224,335
96,067L7N-E,96332010,Whirlpool Corporation,335224,335
99,05DZ5T-E,96332010,Whirlpool Corporation,335224,335
93,05FCQ0-E,96332010,Whirlpool Corporation,335224,335
92,07VS77-E,96332010,Whirlpool Corporation,335224,335
91,079DX9-E,96332010,Whirlpool Corporation,335224,335
94,05F1P6-E,96332010,Whirlpool Corporation,335224,335
88,0058DG-E,96332010,Whirlpool Corporation,335224,335
2560,0C5H8J-E,07N94W-E,"Grand Transformers, Inc.",335311,335
2558,0CWT8K-E,07N94W-E,"Grand Transformers, Inc.",335311,335
2561,0DMNW3-E,07N94W-E,"Grand Transformers, Inc.",335311,335
2562,0DMNVL-E,07N94W-E,"Grand Transformers, Inc.",335311,335
2559,0DMNVZ-E,07N94W-E,"Grand Transformers, Inc.",335311,335
2532,0627CX-E,0021DM-E,"Prestolite Electric, Inc.",335312,335
2528,06J7DK-E,0021DM-E,"Prestolite Electric, Inc.",335312,335
2529,0627D9-E,0021DM-E,"Prestolite Electric, Inc.",335312,335
2531,076XL6-E,0021DM-E,"Prestolite Electric, Inc.",335312,335
2530,008CV2-E,0021DM-E,"Prestolite Electric, Inc.",335312,335
2818,078HR4-E,05PN8C-E,"Faraday, Inc.",335314,335
2819,077P5G-E,05PN8C-E,"Faraday, Inc.",335314,335
821,05F7CP-E,06YZZV-E,"Harding Energy, Inc.",335911,335
